id,name,pokedex number,supertype,subtypes,hp,types,attacks,weaknesses,retreat cost,set name,release date,artist,rarity,card image (small),card image hires,tcg player url,tcg price date,tcg market price usd (normal),tcg low price usd (normal),tcg high price usd (normal),tcg market price usd (reverse holofoil),tcg low price usd (reverse holofoil),tcg high price usd (reverse holofoil),tcg market price usd (holofoil),tcg low price usd (holofoil),tcg high price usd (holofoil),count,score
bw11-102,Lugia-EX,249.0,Pokémon,"Basic, EX, Team Plasma",180,Colorless,Plasma Gale (120),Lightning ×2,2,Legendary Treasures,2013/11/06,Toyste Beach,Rare Holo EX,https://images.pokemontcg.io/bw11/102.png,https://images.pokemontcg.io/bw11/102_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-102,2025/04/12,,,,,,,15.64,10.17,30.0,0,0
bw11-105,Cinccino,573.0,Pokémon,Stage 1,90,Colorless,Echoed Voice (50),Fighting ×2,1,Legendary Treasures,2013/11/06,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/bw11/105.png,https://images.pokemontcg.io/bw11/105_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-105,2025/04/12,,,,2.18,0.74,3.51,1.02,0.4,2.99,0,0
bw11-106,Druddigon,621.0,Pokémon,Basic,100,Colorless,Clutch (60),,2,Legendary Treasures,2013/11/06,match,Uncommon,https://images.pokemontcg.io/bw11/106.png,https://images.pokemontcg.io/bw11/106_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-106,2025/04/12,0.41,0.2,2.49,1.11,0.73,2.99,,,,0,0
bw11-104,Minccino,572.0,Pokémon,Basic,60,Colorless,"Call for Family (), Tail Smack (20)",Fighting ×2,1,Legendary Treasures,2013/11/06,Midori Harada,Common,https://images.pokemontcg.io/bw11/104.png,https://images.pokemontcg.io/bw11/104_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-104,2025/04/12,0.39,0.15,1.99,2.24,1.86,2.5,,,,0,0
bw11-107,Bouffalant,626.0,Pokémon,Basic,100,Colorless,"Revenge (20+), Head Charge (80)",Fighting ×2,2,Legendary Treasures,2013/11/06,Sanosuke Sakuma,Uncommon,https://images.pokemontcg.io/bw11/107.png,https://images.pokemontcg.io/bw11/107_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-107,2025/04/12,1.27,0.29,9.99,2.56,2.99,3.95,,,,0,0
bw11-103,Swablu,333.0,Pokémon,Basic,40,Colorless,Glare and Peck (10),Lightning ×2,1,Legendary Treasures,2013/11/06,Akira Komayama,Common,https://images.pokemontcg.io/bw11/103.png,https://images.pokemontcg.io/bw11/103_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-103,2025/04/12,0.33,0.09,1.42,1.39,0.35,1.52,,,,0,0
bw11-108,Tornadus,641.0,Pokémon,Basic,110,Colorless,"Energy Wheel (), Hurricane (80)",Lightning ×2,1,Legendary Treasures,2013/11/06,Miki Tanaka,Rare Holo,https://images.pokemontcg.io/bw11/108.png,https://images.pokemontcg.io/bw11/108_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-108,2025/04/12,,,,1.18,0.75,2.98,1.48,0.45,89.0,0,0
bw11-111,Crushing Hammer,,Trainer,Item,,,,,0,Legendary Treasures,2013/11/06,5ban Graphics,Uncommon,https://images.pokemontcg.io/bw11/111.png,https://images.pokemontcg.io/bw11/111_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-111,2025/04/12,0.58,0.1,2.99,1.04,0.4,3.5,,,,0,0
bw11-109,Bianca,,Trainer,Supporter,,,,,0,Legendary Treasures,2013/11/06,Megumi Mizutani,Uncommon,https://images.pokemontcg.io/bw11/109.png,https://images.pokemontcg.io/bw11/109_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-109,2025/04/12,0.12,0.05,1.5,0.59,0.15,3.2,,,,0,0
bw11-110,Cedric Juniper,,Trainer,Supporter,,,,,0,Legendary Treasures,2013/11/06,Ken Sugimori,Uncommon,https://images.pokemontcg.io/bw11/110.png,https://images.pokemontcg.io/bw11/110_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-110,2025/04/12,0.23,0.1,1.99,0.65,0.14,2.99,,,,0,0
bw11-112,Energy Switch,,Trainer,Item,,,,,0,Legendary Treasures,2013/11/06,Kent Kanetsuna,Uncommon,https://images.pokemontcg.io/bw11/112.png,https://images.pokemontcg.io/bw11/112_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-112,2025/04/12,0.38,0.15,1.45,1.03,0.5,1.03,,,,0,0
bw11-114,Reshiram,643.0,Pokémon,Basic,130,Fire,"Outrage (20+), Blue Flare (120)",Water ×2,2,Legendary Treasures,2013/11/06,5ban Graphics,Rare Secret,https://images.pokemontcg.io/bw11/114.png,https://images.pokemontcg.io/bw11/114_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-114,2025/04/12,,,,,,,138.18,146.91,220.0,0,0
bw11-113,Double Colorless Energy,,Energy,Special,,,,,0,Legendary Treasures,2013/11/06,5ban Graphics,Uncommon,https://images.pokemontcg.io/bw11/113.png,https://images.pokemontcg.io/bw11/113_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-113,2025/04/12,0.75,0.3,2.59,2.89,1.25,3.22,,,,0,0
bw11-115,Zekrom,644.0,Pokémon,Basic,130,Lightning,"Outrage (20+), Bolt Strike (120)",Fighting ×2,2,Legendary Treasures,2013/11/06,5ban Graphics,Rare Secret,https://images.pokemontcg.io/bw11/115.png,https://images.pokemontcg.io/bw11/115_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-115,2025/04/12,,,,,,,109.58,116.53,135.0,0,0
bw11-RC1,Snivy,495.0,Pokémon,Basic,50,Grass,"Growth (), Razor Leaf (30)",Fire ×2,1,Legendary Treasures,2013/11/06,Eske Yoshinob,Common,https://images.pokemontcg.io/bw11/RC1.png,https://images.pokemontcg.io/bw11/RC1_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC1,2025/04/12,,,,,,,0.8,0.19,8.52,0,0
bw11-RC2,Servine,496.0,Pokémon,Stage 1,80,Grass,"Leaf Blade (10+), Vine Whip (40)",Fire ×2,1,Legendary Treasures,2013/11/06,kirisAki,Common,https://images.pokemontcg.io/bw11/RC2.png,https://images.pokemontcg.io/bw11/RC2_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC2,2025/04/12,,,,,,,0.8,0.25,4.99,0,0
bw11-RC3,Serperior,497.0,Pokémon,Stage 2,140,Grass,Solar Beam (80),Fire ×2,2,Legendary Treasures,2013/11/06,Shin Nagasawa,Uncommon,https://images.pokemontcg.io/bw11/RC3.png,https://images.pokemontcg.io/bw11/RC3_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC3,2025/04/12,,,,,,,2.53,0.75,9.99,0,0
bw11-RC5,Torchic,255.0,Pokémon,Basic,60,Fire,"Peck (10), Live Coal (20)",Water ×2,1,Legendary Treasures,2013/11/06,Kanako Eo,Common,https://images.pokemontcg.io/bw11/RC5.png,https://images.pokemontcg.io/bw11/RC5_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC5,2025/04/12,,,,,,,1.11,0.69,8.71,0,0
bw11-RC4,Growlithe,58.0,Pokémon,Basic,80,Fire,"Rest (), Lunge (40)",Water ×2,2,Legendary Treasures,2013/11/06,Sanosuke Sakuma,Uncommon,https://images.pokemontcg.io/bw11/RC4.png,https://images.pokemontcg.io/bw11/RC4_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC4,2025/04/12,,,,,,,9.01,5.93,29.98,0,0
bw11-RC7,Pikachu,25.0,Pokémon,Basic,60,Lightning,"Thundershock (10), Tail Whap (20)",Fighting ×2,1,Legendary Treasures,2013/11/06,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/bw11/RC7.png,https://images.pokemontcg.io/bw11/RC7_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC7,2025/04/12,,,,,,,22.05,14.5,89.0,0,0
bw11-RC9,Kirlia,281.0,Pokémon,Stage 1,70,Psychic,"Tiptoe Step (), Double Slap (20×)",Psychic ×2,1,Legendary Treasures,2013/11/06,Kagemaru Himeno,Common,https://images.pokemontcg.io/bw11/RC9.png,https://images.pokemontcg.io/bw11/RC9_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC9,2025/04/12,,,,,,,1.98,0.69,8.98,0,0
bw11-RC11,Meloetta-EX,648.0,Pokémon,"Basic, EX",110,Psychic,"Brilliant Voice (20), Round (30×)",Psychic ×2,1,Legendary Treasures,2013/11/06,Eske Yoshinob,Rare,https://images.pokemontcg.io/bw11/RC11.png,https://images.pokemontcg.io/bw11/RC11_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC11,2025/04/12,,,,,,,6.65,3.99,14.96,0,0
bw11-RC8,Ralts,280.0,Pokémon,Basic,40,Psychic,"Hypnotic Gaze (), Pound (20)",Psychic ×2,1,Legendary Treasures,2013/11/06,Mizue,Common,https://images.pokemontcg.io/bw11/RC8.png,https://images.pokemontcg.io/bw11/RC8_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC8,2025/04/12,,,,,,,5.02,2.0,39.99,0,0
bw11-RC12,Stunfisk,618.0,Pokémon,Basic,90,Fighting,"Attract (), Mud-Slap (70)",Water ×2,3,Legendary Treasures,2013/11/06,Akira Komayama,Uncommon,https://images.pokemontcg.io/bw11/RC12.png,https://images.pokemontcg.io/bw11/RC12_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC12,2025/04/12,,,,,,,0.88,0.19,6.99,0,0
bw11-RC6,Piplup,393.0,Pokémon,Basic,60,Water,"Charm (), Peck (20)",Lightning ×2,1,Legendary Treasures,2013/11/06,sui,Uncommon,https://images.pokemontcg.io/bw11/RC6.png,https://images.pokemontcg.io/bw11/RC6_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC6,2025/04/12,,,,,,,3.97,1.33,6.99,0,0
bw11-RC10,Gardevoir,282.0,Pokémon,Stage 2,120,Psychic,"Psybeam (40), Eternal Radiance ()",Psychic ×2,1,Legendary Treasures,2013/11/06,Atsuko Nishida,Uncommon,https://images.pokemontcg.io/bw11/RC10.png,https://images.pokemontcg.io/bw11/RC10_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC10,2025/04/12,,,,,,,5.41,2.11,89.0,0,0
bw11-RC13,Purrloin,509.0,Pokémon,Basic,50,Darkness,Captivate (),Fighting ×2,1,Legendary Treasures,2013/11/06,Mizue,Uncommon,https://images.pokemontcg.io/bw11/RC13.png,https://images.pokemontcg.io/bw11/RC13_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC13,2025/04/12,,,,,,,1.72,0.58,8.95,0,0
bw11-RC14,Eevee,133.0,Pokémon,Basic,60,Colorless,Surprise Attack (20),Fighting ×2,1,Legendary Treasures,2013/11/06,kirisAki,Uncommon,https://images.pokemontcg.io/bw11/RC14.png,https://images.pokemontcg.io/bw11/RC14_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC14,2025/04/12,,,,,,,12.95,7.0,49.99,0,0
bw11-RC18,Minccino,572.0,Pokémon,Basic,60,Colorless,Tail Slap (10×),Fighting ×2,1,Legendary Treasures,2013/11/06,sui,Common,https://images.pokemontcg.io/bw11/RC18.png,https://images.pokemontcg.io/bw11/RC18_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC18,2025/04/12,,,,,,,1.59,0.9,9.99,0,0
bw11-RC19,Cinccino,573.0,Pokémon,Stage 1,90,Colorless,Echoed Voice (50),Fighting ×2,1,Legendary Treasures,2013/11/06,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/bw11/RC19.png,https://images.pokemontcg.io/bw11/RC19_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC19,2025/04/12,,,,,,,2.36,0.75,9.99,0,0
bw11-RC16,Ursaring,217.0,Pokémon,Stage 1,130,Colorless,"Picnic Weather (), Fury Swipes (50×)",Fighting ×2,3,Legendary Treasures,2013/11/06,Sanosuke Sakuma,Common,https://images.pokemontcg.io/bw11/RC16.png,https://images.pokemontcg.io/bw11/RC16_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC16,2025/04/12,,,,,,,1.32,0.54,5.1,0,0
bw11-RC15,Teddiursa,216.0,Pokémon,Basic,60,Colorless,"Honey Snack (), Scratch (20)",Fighting ×2,3,Legendary Treasures,2013/11/06,kirisAki,Common,https://images.pokemontcg.io/bw11/RC15.png,https://images.pokemontcg.io/bw11/RC15_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC15,2025/04/12,,,,,,,1.47,0.42,4.99,0,0
bw11-RC17,Audino,531.0,Pokémon,Basic,80,Colorless,Relaxed Roll (30×),Fighting ×2,2,Legendary Treasures,2013/11/06,MAHOU,Common,https://images.pokemontcg.io/bw11/RC17.png,https://images.pokemontcg.io/bw11/RC17_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC17,2025/04/12,,,,,,,0.76,0.28,3.68,0,0
bw11-RC20,Elesa,,Trainer,Supporter,,,,,0,Legendary Treasures,2013/11/06,Yusuke Ohmura,Common,https://images.pokemontcg.io/bw11/RC20.png,https://images.pokemontcg.io/bw11/RC20_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC20,2025/04/12,,,,,,,0.78,0.2,4.49,0,0
bw11-RC22,Reshiram,643.0,Pokémon,Basic,130,Fire,"Outrage (20+), Blue Flare (120)",Water ×2,2,Legendary Treasures,2013/11/06,Kagemaru Himeno,Rare Ultra,https://images.pokemontcg.io/bw11/RC22.png,https://images.pokemontcg.io/bw11/RC22_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC22,2025/04/12,,,,,,,87.21,49.0,179.0,0,0
bw11-RC25,Meloetta-EX,648.0,Pokémon,"Basic, EX",110,Psychic,"Brilliant Voice (20), Round (30×)",Psychic ×2,1,Legendary Treasures,2013/11/06,Eske Yoshinob,Rare Ultra,https://images.pokemontcg.io/bw11/RC25.png,https://images.pokemontcg.io/bw11/RC25_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC25,2025/04/12,,,,,,,22.02,14.0,50.0,0,0
bw11-RC21,Shaymin-EX,492.0,Pokémon,"Basic, EX",110,Grass,"Synthesis (), Revenge Blast (30+)",Fire ×2,1,Legendary Treasures,2013/11/06,Kanako Eo,Rare Ultra,https://images.pokemontcg.io/bw11/RC21.png,https://images.pokemontcg.io/bw11/RC21_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC21,2025/04/12,,,,,,,56.96,20.0,91.58,0,0
bw11-RC23,Emolga,587.0,Pokémon,Basic,70,Lightning,"Call for Family (), Static Shock (20)",Lightning ×2,0,Legendary Treasures,2013/11/06,Atsuko Nishida,Rare Ultra,https://images.pokemontcg.io/bw11/RC23.png,https://images.pokemontcg.io/bw11/RC23_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC23,2025/04/12,,,,,,,29.41,41.99,69.99,0,0
bw11-RC24,Mew-EX,151.0,Pokémon,"Basic, EX",120,Psychic,Replace (),Psychic ×2,1,Legendary Treasures,2013/11/06,MAHOU,Rare Ultra,https://images.pokemontcg.io/bw11/RC24.png,https://images.pokemontcg.io/bw11/RC24_hires.png,https://prices.pokemontcg.io/tcgplayer/bw11-RC24,2025/04/12,,,,,,,82.88,48.95,200.0,0,0
xy1-2,M Venusaur-EX,3.0,Pokémon,"MEGA, EX",230,Grass,Crisis Vine (120),Fire ×2,4,XY,2014/02/05,5ban Graphics,Rare Holo EX,https://images.pokemontcg.io/xy1/2.png,https://images.pokemontcg.io/xy1/2_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-2,2025/04/12,,,,,,,15.08,11.08,15.0,0,0
xy1-1,Venusaur-EX,3.0,Pokémon,"Basic, EX",180,Grass,"Poison Powder (60), Jungle Hammer (90)",Fire ×2,4,XY,2014/02/05,Eske Yoshinob,Rare Holo EX,https://images.pokemontcg.io/xy1/1.png,https://images.pokemontcg.io/xy1/1_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-1,2025/04/12,,,,,,,3.44,2.79,89.0,0,0
xy1-4,Kakuna,14.0,Pokémon,Stage 1,70,Grass,Harden (),Fire ×2,2,XY,2014/02/05,Kouki Saitou,Uncommon,https://images.pokemontcg.io/xy1/4.png,https://images.pokemontcg.io/xy1/4_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-4,2025/04/12,0.21,0.15,4.6,0.47,0.32,1.65,,,,0,0
xy1-5,Beedrill,15.0,Pokémon,Stage 2,120,Grass,"Poison Jab (20), Flash Needle (40×)",Fire ×2,1,XY,2014/02/05,Shin Nagasawa,Rare,https://images.pokemontcg.io/xy1/5.png,https://images.pokemontcg.io/xy1/5_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-5,2025/04/12,0.64,0.25,7.21,0.89,0.35,6.99,,,,0,0
xy1-3,Weedle,13.0,Pokémon,Basic,50,Grass,Leaf Munch (10+),Fire ×2,1,XY,2014/02/05,Suwama Chiaki,Common,https://images.pokemontcg.io/xy1/3.png,https://images.pokemontcg.io/xy1/3_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-3,2025/04/12,0.19,0.06,2.1,0.72,0.25,2.39,,,,0,0
xy1-6,Ledyba,165.0,Pokémon,Basic,60,Grass,Spinning Attack (30),Fire ×2,1,XY,2014/02/05,Mizue,Common,https://images.pokemontcg.io/xy1/6.png,https://images.pokemontcg.io/xy1/6_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-6,2025/04/12,0.19,0.04,2.0,0.55,0.25,4.13,,,,0,0
xy1-8,Volbeat,313.0,Pokémon,Basic,70,Grass,"Luring Glow (), Signal Beam (30)",Fire ×2,1,XY,2014/02/05,Kanako Eo,Uncommon,https://images.pokemontcg.io/xy1/8.png,https://images.pokemontcg.io/xy1/8_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-8,2025/04/12,0.21,0.1,2.56,0.49,0.25,1.69,,,,0,0
xy1-7,Ledian,166.0,Pokémon,Stage 1,80,Grass,"Tackle (30), Mach Punch (50)",Fire ×2,1,XY,2014/02/05,Hitoshi Ariga,Uncommon,https://images.pokemontcg.io/xy1/7.png,https://images.pokemontcg.io/xy1/7_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-7,2025/04/12,0.21,0.1,1.7,0.56,0.25,3.39,,,,0,0
xy1-10,Pansage,511.0,Pokémon,Basic,60,Grass,"Vine Whip (10), Leech Seed (20)",Fire ×2,1,XY,2014/02/05,Midori Harada,Common,https://images.pokemontcg.io/xy1/10.png,https://images.pokemontcg.io/xy1/10_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-10,2025/04/12,0.18,0.09,1.99,0.34,0.24,2.99,,,,0,0
xy1-9,Illumise,314.0,Pokémon,Basic,70,Grass,"Pheromotion (), Quick Attack (20+)",Fire ×2,1,XY,2014/02/05,Kanako Eo,Uncommon,https://images.pokemontcg.io/xy1/9.png,https://images.pokemontcg.io/xy1/9_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-9,2025/04/12,0.23,0.14,1.99,1.01,0.25,2.49,,,,0,0
xy1-11,Simisage,512.0,Pokémon,Stage 1,90,Grass,"Torment (20), Solar Beam (70)",Fire ×2,1,XY,2014/02/05,Shigenori Negishi,Rare,https://images.pokemontcg.io/xy1/11.png,https://images.pokemontcg.io/xy1/11_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-11,2025/04/12,0.37,0.19,1.56,0.61,0.24,1.6,,,,0,0
xy1-12,Chespin,650.0,Pokémon,Basic,60,Grass,Pin Missile (10×),Fire ×2,2,XY,2014/02/05,5ban Graphics,Common,https://images.pokemontcg.io/xy1/12.png,https://images.pokemontcg.io/xy1/12_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-12,2025/04/12,0.4,0.15,1.46,0.93,0.5,2.97,,,,0,0
xy1-13,Quilladin,651.0,Pokémon,Stage 1,90,Grass,"Scrunch (), Wood Hammer (70)",Fire ×2,3,XY,2014/02/05,5ban Graphics,Uncommon,https://images.pokemontcg.io/xy1/13.png,https://images.pokemontcg.io/xy1/13_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-13,2025/04/12,0.9,0.48,6.49,2.82,1.58,6.99,,,,0,0
xy1-14,Chesnaught,652.0,Pokémon,Stage 2,160,Grass,Touchdown (90),Fire ×2,4,XY,2014/02/05,5ban Graphics,Rare Holo,https://images.pokemontcg.io/xy1/14.png,https://images.pokemontcg.io/xy1/14_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-14,2025/04/12,,,,1.94,0.8,5.09,2.01,0.93,6.29,0,0
xy1-15,Scatterbug,664.0,Pokémon,Basic,40,Grass,Bug Bite (10),Fire ×2,1,XY,2014/02/05,5ban Graphics,Common,https://images.pokemontcg.io/xy1/15.png,https://images.pokemontcg.io/xy1/15_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-15,2025/04/12,0.18,0.06,1.41,0.36,0.2,1.75,,,,0,0
xy1-16,Spewpa,665.0,Pokémon,Stage 1,80,Grass,"Bug Bite (10), Stun Spore (40)",Fire ×2,3,XY,2014/02/05,5ban Graphics,Uncommon,https://images.pokemontcg.io/xy1/16.png,https://images.pokemontcg.io/xy1/16_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-16,2025/04/12,0.24,0.11,2.54,0.36,0.1,1.67,,,,0,0
xy1-17,Vivillon,666.0,Pokémon,Stage 2,130,Grass,"Conversion Powder (), Colorful Wind (30+)",Fire ×2,1,XY,2014/02/05,5ban Graphics,Rare Holo,https://images.pokemontcg.io/xy1/17.png,https://images.pokemontcg.io/xy1/17_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-17,2025/04/12,,,,1.98,1.15,21.0,3.32,1.1,4.26,0,0
xy1-19,Gogoat,673.0,Pokémon,Stage 1,110,Grass,"Lead (), Charge Dash (70+)",Fire ×2,2,XY,2014/02/05,5ban Graphics,Rare Holo,https://images.pokemontcg.io/xy1/19.png,https://images.pokemontcg.io/xy1/19_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-19,2025/04/12,,,,0.69,0.25,4.05,0.74,0.3,2.0,0,0
xy1-18,Skiddo,672.0,Pokémon,Basic,70,Grass,"Lead (), Tackle (40)",Fire ×2,2,XY,2014/02/05,5ban Graphics,Common,https://images.pokemontcg.io/xy1/18.png,https://images.pokemontcg.io/xy1/18_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-18,2025/04/12,0.18,0.03,2.1,0.66,0.23,1.5,,,,0,0
xy1-20,Slugma,218.0,Pokémon,Basic,70,Fire,Flamethrower (50),Water ×2,2,XY,2014/02/05,Kagemaru Himeno,Common,https://images.pokemontcg.io/xy1/20.png,https://images.pokemontcg.io/xy1/20_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-20,2025/04/12,0.17,0.05,2.92,0.46,0.25,1.77,,,,0,0
xy1-21,Magcargo,219.0,Pokémon,Stage 1,110,Fire,"Magma Mantle (30+), Heat Blast (80)",Water ×2,3,XY,2014/02/05,kawayoo,Rare,https://images.pokemontcg.io/xy1/21.png,https://images.pokemontcg.io/xy1/21_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-21,2025/04/12,0.36,0.24,2.86,0.64,0.15,4.71,,,,0,0
xy1-23,Simisear,514.0,Pokémon,Stage 1,90,Fire,"Yawn (), Flamethrower (90)",Water ×2,1,XY,2014/02/05,sui,Rare,https://images.pokemontcg.io/xy1/23.png,https://images.pokemontcg.io/xy1/23_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-23,2025/04/12,0.4,0.18,21.64,0.76,0.2,1.04,,,,0,0
xy1-22,Pansear,513.0,Pokémon,Basic,60,Fire,"Live Coal (10), Fireworks (30)",Water ×2,1,XY,2014/02/05,Tomokazu Komiya,Common,https://images.pokemontcg.io/xy1/22.png,https://images.pokemontcg.io/xy1/22_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-22,2025/04/12,0.22,0.1,1.99,0.47,0.35,1.6,,,,0,0
xy1-27,Fletchinder,662.0,Pokémon,Stage 1,70,Fire,"Flame Charge (), Fire Wing (30)",Lightning ×2,1,XY,2014/02/05,5ban Graphics,Uncommon,https://images.pokemontcg.io/xy1/27.png,https://images.pokemontcg.io/xy1/27_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-27,2025/04/12,0.21,0.1,2.0,0.58,0.22,4.76,,,,0,0
xy1-24,Fennekin,653.0,Pokémon,Basic,50,Fire,Will-O-Wisp (20),Water ×2,1,XY,2014/02/05,5ban Graphics,Common,https://images.pokemontcg.io/xy1/24.png,https://images.pokemontcg.io/xy1/24_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-24,2025/04/12,0.21,0.1,1.99,0.55,0.25,1.04,,,,0,0
xy1-26,Delphox,655.0,Pokémon,Stage 2,140,Fire,Blaze Ball (50+),Water ×2,2,XY,2014/02/05,5ban Graphics,Rare Holo,https://images.pokemontcg.io/xy1/26.png,https://images.pokemontcg.io/xy1/26_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-26,2025/04/12,,,,2.22,1.5,89.0,1.56,1.0,89.0,0,0
xy1-25,Braixen,654.0,Pokémon,Stage 1,80,Fire,"Clairvoyant Eye (), Fire Tail Slap (40)",Water ×2,1,XY,2014/02/05,5ban Graphics,Uncommon,https://images.pokemontcg.io/xy1/25.png,https://images.pokemontcg.io/xy1/25_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-25,2025/04/12,0.25,0.08,8.18,1.27,0.59,1.76,,,,0,0
xy1-28,Talonflame,663.0,Pokémon,Stage 2,130,Fire,"Devastating Wind (), Flare Blitz (100)",Lightning ×2,0,XY,2014/02/05,5ban Graphics,Rare Holo,https://images.pokemontcg.io/xy1/28.png,https://images.pokemontcg.io/xy1/28_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-28,2025/04/12,,,,0.88,0.56,4.7,1.09,0.33,3.67,0,0
xy1-29,Blastoise-EX,9.0,Pokémon,"Basic, EX",180,Water,"Rapid Spin (30), Splash Bomb (120)",Grass ×2,3,XY,2014/02/05,Eske Yoshinob,Rare Holo EX,https://images.pokemontcg.io/xy1/29.png,https://images.pokemontcg.io/xy1/29_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-29,2025/04/12,,,,,,,5.09,3.5,4321.0,0,0
xy1-31,Shellder,90.0,Pokémon,Basic,60,Water,Rain Splash (20),Grass ×2,1,XY,2014/02/05,Naoyo Kimura,Common,https://images.pokemontcg.io/xy1/31.png,https://images.pokemontcg.io/xy1/31_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-31,2025/04/12,0.12,0.05,1.4,0.74,0.25,2.55,,,,0,0
xy1-32,Cloyster,91.0,Pokémon,Stage 1,100,Water,"Clamp Crush (30), Spike Cannon (30×)",Grass ×2,3,XY,2014/02/05,Masakazu Fukuda,Rare,https://images.pokemontcg.io/xy1/32.png,https://images.pokemontcg.io/xy1/32_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-32,2025/04/12,0.41,0.2,2.08,0.64,0.23,7.95,,,,0,0
xy1-33,Staryu,120.0,Pokémon,Basic,60,Water,Reckless Charge (30),Grass ×2,1,XY,2014/02/05,Sumiyoshi Kizuki,Common,https://images.pokemontcg.io/xy1/33.png,https://images.pokemontcg.io/xy1/33_hires.png,https://prices.pokemontcg.io/tcgplayer/xy1-33,2025/04/12,0.13,0.05,1.4,0.49,0.21,1.0,,,,0,0
